index,status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
331,ok,31,owner,60,59,married,no,fixed,60,67.0,6500.0,0.0,1080,1114
332,default,4,owner,60,47,married,no,freelance,75,0.0,13500.0,0.0,1900,1976
333,default,10,owner,60,38,married,yes,fixed,90,80.0,3000.0,1749.0,1030,1095
334,ok,0,parents,60,25,single,no,freelance,35,0.0,0.0,0.0,800,1380
335,ok,8,other,60,28,married,no,fixed,45,200.0,0.0,0.0,700,1529
336,ok,2,owner,36,49,married,yes,freelance,75,154.0,14000.0,0.0,850,1263
337,ok,3,private,48,38,married,no,freelance,90,187.0,2500.0,750.0,1550,1600
338,default,35,owner,48,52,married,no,fixed,60,135.0,5000.0,0.0,1200,1400
339,ok,3,owner,48,37,widow,no,fixed,45,160.0,6000.0,3000.0,1000,1520
340,ok,25,owner,60,42,married,no,fixed,60,133.0,9500.0,0.0,1500,1617
341,ok,8,rent,60,54,married,no,freelance,173,230.0,5000.0,0.0,1100,1500
342,ok,2,owner,60,30,married,no,fixed,60,154.0,3000.0,0.0,1000,1705
343,ok,2,owner,30,26,married,no,fixed,60,50.0,3500.0,250.0,600,1292
344,ok,17,owner,48,49,married,no,freelance,60,189.0,7000.0,0.0,1100,1294
345,ok,3,owner,60,36,married,no,fixed,60,202.0,4600.0,1260.0,1400,1936
346,default,4,parents,48,40,married,no,freelance,90,20.0,0.0,0.0,1850,2143
347,default,0,owner,12,61,married,no,others,60,40.0,4000.0,0.0,170,1394
348,default,2,rent,24,59,married,no,fixed,110,50.0,0.0,0.0,200,425
349,ok,2,owner,48,49,married,no,fixed,45,125.0,4000.0,0.0,500,1600
350,ok,30,rent,60,52,married,no,freelance,70,100.0,14500.0,0.0,1250,1563
351,ok,11,owner,60,35,married,no,fixed,60,115.0,4000.0,75.0,1250,1284
352,default,5,ignore,60,25,married,no,fixed,75,160.0,1000.0,0.0,890,990
353,ok,14,owner,60,30,married,no,fixed,60,70.0,4000.0,2800.0,600,1125
354,ok,8,owner,48,28,married,no,fixed,35,220.0,4000.0,0.0,1000,1267
355,default,1,other,60,42,married,yes,freelance,45,0.0,0.0,0.0,1600,1780
356,ok,1,owner,6,29,single,no,freelance,35,107.0,2000.0,0.0,300,1298
357,default,6,owner,60,32,married,no,fixed,75,160.0,2200.0,600.0,1550,1600
358,ok,9,owner,60,45,married,no,fixed,75,150.0,3000.0,0.0,1100,1340
359,ok,0,owner,60,52,married,no,parttime,45,0.0,10000.0,0.0,750,1244
360,default,3,owner,60,26,married,no,parttime,45,120.0,6100.0,1500.0,1000,1403
361,ok,3,owner,60,33,married,yes,freelance,75,225.0,2000.0,0.0,1400,1980
362,ok,1,parents,60,21,single,no,freelance,35,100.0,0.0,0.0,900,1290
363,default,0,owner,36,34,married,no,parttime,75,80.0,4500.0,300.0,600,1339
364,ok,6,owner,60,27,single,no,fixed,35,208.0,6000.0,3300.0,1500,1559
365,default,21,owner,60,44,married,no,fixed,90,105.0,1150.0,720.0,200,1078
366,ok,17,owner,60,51,married,no,fixed,60,98.0,4000.0,0.0,860,1113
367,ok,7,rent,18,33,married,no,fixed,113,532.0,0.0,0.0,1000,2290
368,ok,10,owner,60,35,married,no,fixed,60,140.0,4000.0,0.0,1000,1578
369,ok,2,owner,48,38,married,no,fixed,75,90.0,7000.0,2000.0,500,1039
370,ok,0,rent,60,28,married,no,fixed,76,155.0,0.0,0.0,800,1218
371,ok,2,owner,60,26,married,no,fixed,45,120.0,3500.0,0.0,300,1329
372,ok,10,owner,36,34,married,no,fixed,90,159.0,3000.0,250.0,300,500
373,ok,6,owner,60,27,married,no,fixed,45,122.0,2000.0,1000.0,1300,1384
374,default,7,owner,60,32,married,no,parttime,75,156.0,3500.0,0.0,1300,1553
375,ok,18,owner,48,43,single,no,fixed,35,90.0,2500.0,0.0,1000,1626
376,ok,3,owner,18,30,single,no,parttime,35,130.0,5000.0,0.0,1100,1674
377,ok,6,owner,18,42,married,no,freelance,90,45.0,4000.0,34.0,200,1500
378,ok,0,rent,36,26,married,no,parttime,72,118.0,1000.0,0.0,600,1421
379,default,0,owner,24,20,single,no,others,60,152.0,2000.0,0.0,400,480
380,ok,8,rent,48,24,single,no,fixed,49,135.0,0.0,0.0,1000,1274
381,ok,4,rent,48,27,married,no,fixed,58,125.0,0.0,0.0,1200,1580
382,ok,1,rent,36,35,married,no,freelance,66,208.0,4000.0,0.0,1000,1300
383,default,1,parents,48,18,single,no,parttime,35,81.0,0.0,0.0,1150,1314
384,ok,3,owner,24,35,married,no,fixed,75,160.0,1800.0,0.0,200,957
385,ok,10,rent,60,33,married,no,freelance,75,300.0,2700.0,0.0,1000,1500
386,ok,8,private,36,39,married,no,fixed,60,135.0,4000.0,1500.0,1300,1504
387,ok,20,parents,60,36,married,no,fixed,60,121.0,0.0,0.0,850,935
388,ok,3,parents,48,29,single,no,fixed,35,145.0,0.0,0.0,1000,1028
389,default,1,parents,48,23,single,no,fixed,35,165.0,0.0,0.0,1300,1440
390,ok,19,owner,12,34,married,no,freelance,75,428.0,32000.0,0.0,500,1030
391,ok,2,rent,48,57,married,no,others,68,233.0,0.0,0.0,1200,1366
392,default,11,owner,60,38,married,yes,fixed,90,245.0,4000.0,0.0,1700,1768
393,default,1,owner,36,52,married,yes,freelance,60,,100000.0,20000.0,1500,2340
394,default,1,owner,48,42,married,yes,freelance,75,200.0,9000.0,4500.0,1400,1700
395,ok,15,owner,60,44,married,no,freelance,60,42.0,10000.0,0.0,910,1450
396,ok,10,owner,48,37,divorced,no,fixed,35,87.0,3500.0,450.0,500,1155
397,default,1,private,48,34,married,yes,freelance,45,200.0,3000.0,1500.0,1000,1191
398,ok,25,owner,12,43,married,no,freelance,75,250.0,100000.0,0.0,600,841
399,default,4,rent,60,42,divorced,yes,fixed,70,350.0,0.0,0.0,2200,2441
400,default,0,other,48,24,married,no,fixed,60,105.0,0.0,0.0,1200,1516
401,ok,1,owner,60,36,single,no,freelance,60,100.0,4500.0,1500.0,400,1591
402,default,2,parents,60,52,married,yes,freelance,75,160.0,5000.0,0.0,1350,1999
403,ok,16,parents,60,34,single,no,freelance,35,0.0,12000.0,0.0,1200,1336
404,default,0,rent,36,34,separated,no,fixed,49,140.0,0.0,0.0,1150,1600
405,ok,16,parents,60,31,married,no,fixed,45,160.0,0.0,0.0,1400,1850
406,ok,8,owner,60,36,married,no,freelance,75,148.0,2600.0,0.0,1400,1775
407,ok,20,parents,36,50,married,no,freelance,45,113.0,20000.0,0.0,700,1224
408,ok,5,parents,60,33,married,no,fixed,45,97.0,0.0,0.0,1500,1663
409,ok,20,owner,60,54,married,no,fixed,60,107.0,1500.0,0.0,1250,1500
410,default,5,rent,60,40,married,yes,fixed,66,206.0,0.0,0.0,1900,2225
411,ok,1,owner,60,29,married,no,fixed,45,275.0,6000.0,1810.0,1600,1930
412,ok,3,owner,60,31,married,no,fixed,45,176.0,4500.0,2500.0,1400,1607
413,ok,2,rent,36,32,married,no,fixed,63,175.0,0.0,0.0,1000,1230
414,ok,3,owner,24,51,married,no,fixed,45,223.0,20000.0,0.0,1400,1581
415,ok,7,rent,60,31,married,no,fixed,67,70.0,0.0,0.0,790,1072
416,default,9,rent,36,46,married,no,fixed,84,87.0,0.0,0.0,1200,1471
417,default,1,owner,60,35,married,no,freelance,90,42.0,5000.0,100.0,500,1300
418,ok,14,parents,60,33,single,no,fixed,35,60.0,0.0,0.0,1150,1192
419,ok,6,other,48,25,single,no,fixed,35,300.0,0.0,0.0,2400,2700
420,ok,0,other,36,31,married,no,fixed,75,144.0,0.0,0.0,450,500
421,default,15,rent,36,43,married,no,freelance,75,0.0,15000.0,2000.0,1100,1720
422,ok,2,parents,48,30,married,no,fixed,60,180.0,0.0,0.0,1350,1770
423,default,1,rent,48,40,married,no,others,82,69.0,0.0,0.0,1100,1197
424,ok,12,rent,60,37,married,yes,fixed,86,110.0,0.0,0.0,700,950
425,default,1,parents,36,22,single,yes,parttime,35,50.0,0.0,0.0,425,450
426,default,0,parents,60,24,single,yes,parttime,35,86.0,0.0,0.0,1400,1707
427,ok,11,owner,36,27,married,no,fixed,60,172.0,7000.0,0.0,900,1201
428,default,9,rent,60,32,married,yes,freelance,71,109.0,0.0,0.0,1135,1355
429,ok,13,owner,60,43,married,no,fixed,60,95.0,3000.0,0.0,890,1196
430,ok,29,rent,60,57,married,no,fixed,80,203.0,0.0,0.0,1100,1297
431,default,33,owner,48,59,married,yes,fixed,45,114.0,10000.0,0.0,1200,1420
432,ok,3,rent,48,60,widow,no,freelance,54,186.0,0.0,0.0,850,1036
433,ok,0,rent,60,25,single,no,fixed,51,155.0,0.0,0.0,800,1201
434,ok,5,parents,60,28,married,no,fixed,60,195.0,1800.0,0.0,1000,1527
435,default,3,owner,60,40,married,no,freelance,75,246.0,2500.0,0.0,1300,1500
436,ok,21,rent,48,36,married,no,fixed,86,113.0,0.0,0.0,950,1057
437,ok,6,owner,48,27,married,no,freelance,60,290.0,4300.0,900.0,1500,2127
438,default,1,other,48,33,married,yes,freelance,75,0.0,0.0,0.0,1000,2218
439,ok,25,owner,60,44,married,no,fixed,45,125.0,2500.0,0.0,1200,1570
440,ok,5,rent,24,34,married,no,freelance,95,199.0,0.0,0.0,250,650
441,ok,1,owner,60,28,married,no,fixed,45,133.0,5000.0,9000.0,700,1175
442,ok,1,owner,60,39,married,no,fixed,60,210.0,2000.0,0.0,700,825
443,default,2,other,48,47,single,yes,freelance,35,0.0,0.0,0.0,2150,2152
444,ok,11,owner,60,28,married,no,fixed,45,78.0,4000.0,0.0,850,978
445,ok,1,rent,36,37,divorced,no,parttime,55,200.0,15000.0,0.0,1100,1650
446,ok,0,parents,60,20,married,no,freelance,45,100.0,0.0,0.0,1850,2150
447,default,2,rent,48,36,married,no,fixed,85,95.0,0.0,0.0,1340,1771
448,ok,5,rent,48,28,married,no,fixed,63,183.0,0.0,0.0,1100,1615
449,ok,2,parents,24,20,single,no,fixed,35,43.0,0.0,0.0,450,994
450,ok,7,private,60,32,married,no,fixed,75,120.0,3000.0,3000.0,870,1147
451,default,3,parents,60,19,single,no,freelance,45,198.0,2500.0,0.0,1100,1194
452,default,2,rent,36,21,single,no,fixed,45,100.0,0.0,0.0,700,825
453,ok,3,rent,36,23,single,no,fixed,50,150.0,0.0,0.0,1000,1128
454,ok,10,owner,36,47,married,no,fixed,60,133.0,3000.0,0.0,360,360
455,ok,10,owner,48,37,widow,no,others,45,110.0,3000.0,0.0,500,1190
456,ok,10,owner,60,51,married,no,fixed,60,202.0,2000.0,0.0,1400,1580
457,ok,1,private,24,31,married,no,fixed,60,140.0,2000.0,500.0,1100,1600
458,ok,4,owner,60,49,married,no,fixed,45,123.0,5000.0,0.0,1450,1735
459,ok,2,owner,60,27,married,no,fixed,45,275.0,8000.0,4500.0,1500,2178
460,default,3,private,60,34,married,yes,fixed,75,200.0,2500.0,0.0,1350,1589
461,ok,6,owner,60,28,single,no,freelance,35,0.0,7000.0,800.0,1500,1828
462,default,0,owner,48,29,separated,no,fixed,35,55.0,4000.0,0.0,757,1566
463,ok,1,owner,60,51,married,no,others,45,105.0,3000.0,0.0,1200,1250
464,ok,15,owner,60,34,married,no,fixed,75,146.0,5000.0,0.0,1400,1626
465,ok,10,owner,60,42,married,yes,fixed,75,100.0,6000.0,1500.0,1350,1414
466,default,2,rent,60,46,separated,no,fixed,49,136.0,0.0,0.0,1500,1687
467,ok,8,owner,60,40,married,no,fixed,60,90.0,4500.0,0.0,1100,1638
468,ok,4,owner,60,32,married,no,freelance,60,0.0,6000.0,0.0,1100,1296
469,ok,7,owner,60,26,married,no,fixed,60,116.0,3000.0,0.0,1400,1460
470,ok,17,owner,36,31,married,no,fixed,75,128.0,7000.0,4800.0,700,1400
471,ok,10,owner,54,47,married,no,fixed,60,105.0,3000.0,0.0,850,911
472,ok,6,owner,30,45,married,no,fixed,90,125.0,3000.0,0.0,1050,1559
473,ok,0,other,60,26,married,no,parttime,45,68.0,0.0,0.0,1200,1315
474,ok,1,owner,36,41,married,no,fixed,75,400.0,5500.0,0.0,1800,2600
475,ok,6,owner,48,31,married,no,fixed,60,251.0,3000.0,400.0,1000,1208
476,ok,2,rent,60,23,single,no,fixed,58,225.0,0.0,0.0,800,975
477,ok,2,parents,60,34,single,no,fixed,35,140.0,0.0,0.0,1200,1274
478,ok,15,owner,48,34,separated,no,freelance,45,0.0,5000.0,0.0,900,1197
479,ok,7,rent,60,38,married,no,freelance,107,320.0,1500.0,0.0,1050,1092
480,ok,0,owner,36,55,married,yes,freelance,45,0.0,16000.0,0.0,900,1100
481,ok,1,rent,60,54,married,no,others,54,87.0,8000.0,0.0,1000,1202
482,default,2,parents,54,24,single,yes,freelance,35,0.0,0.0,0.0,1800,2646
483,default,15,owner,60,37,married,no,others,90,90.0,5000.0,1800.0,1500,1816
484,default,0,rent,60,43,married,no,freelance,75,0.0,0.0,0.0,1400,1700
485,ok,2,parents,48,26,married,no,fixed,60,110.0,10000.0,0.0,1300,1700
486,ok,20,owner,54,59,married,no,freelance,60,87.0,3500.0,0.0,500,984
487,ok,30,rent,60,54,married,no,fixed,54,93.0,0.0,0.0,1000,1387
488,ok,12,owner,48,27,married,yes,fixed,45,110.0,5000.0,1300.0,450,1636
489,ok,2,rent,60,28,single,no,fixed,43,81.0,0.0,0.0,1000,1135
490,default,3,owner,60,53,married,no,fixed,45,98.0,3500.0,0.0,1350,1453
491,ok,7,owner,60,48,married,no,freelance,60,155.0,4500.0,0.0,1400,1500
492,ok,4,owner,48,30,married,no,fixed,60,167.0,3500.0,1000.0,800,1350
493,ok,14,private,60,28,married,no,fixed,60,190.0,18000.0,0.0,1850,2247
494,ok,10,owner,60,34,married,no,fixed,75,110.0,2500.0,300.0,1150,1367
495,default,3,owner,60,33,separated,no,freelance,35,0.0,6000.0,0.0,950,950
496,default,12,rent,60,55,married,yes,fixed,62,170.0,0.0,0.0,1800,2154
497,default,20,owner,36,40,single,yes,freelance,35,0.0,8500.0,400.0,750,1100
498,ok,5,parents,60,28,single,no,fixed,35,70.0,0.0,0.0,900,1492
499,default,2,owner,60,31,single,no,fixed,35,55.0,7500.0,0.0,800,1351
500,default,30,parents,60,56,married,no,fixed,45,80.0,10000.0,0.0,1500,2040
501,ok,3,owner,60,38,married,yes,parttime,75,81.0,4000.0,0.0,1000,1037
502,default,0,other,48,25,single,no,fixed,35,139.0,0.0,0.0,1200,1202
503,ok,0,rent,48,35,married,no,fixed,66,206.0,0.0,0.0,1500,1683
504,default,5,other,24,41,separated,no,freelance,35,0.0,0.0,0.0,500,1000
505,ok,3,parents,48,31,single,no,fixed,35,120.0,0.0,0.0,1000,1100
506,ok,30,other,48,52,married,no,freelance,90,300.0,12000.0,0.0,1700,1734
507,ok,13,private,60,33,married,no,fixed,75,224.0,7000.0,0.0,1600,1604
508,ok,0,rent,60,30,married,no,fixed,68,80.0,0.0,0.0,1000,1330
509,default,3,owner,60,37,married,no,parttime,90,166.0,3000.0,0.0,800,877
510,ok,0,owner,36,54,married,no,parttime,60,110.0,11500.0,0.0,1100,1759
511,default,7,parents,48,32,married,yes,fixed,45,161.0,0.0,0.0,970,1564
512,ok,4,owner,60,23,married,no,fixed,45,80.0,4000.0,0.0,1100,1306
513,ok,10,owner,24,39,married,no,fixed,75,150.0,3000.0,0.0,500,1108
514,default,1,rent,36,28,single,no,freelance,52,170.0,0.0,0.0,350,1500
515,ok,2,parents,60,43,married,no,fixed,45,100.0,0.0,0.0,1500,1645
516,ok,30,rent,60,50,married,no,freelance,68,225.0,10000.0,0.0,1300,1500
517,ok,3,rent,60,41,married,yes,fixed,77,166.0,0.0,0.0,2200,2625
518,ok,0,parents,36,27,single,no,fixed,45,200.0,5000.0,0.0,800,1456
519,ok,10,owner,42,25,married,no,fixed,45,110.0,3000.0,0.0,1500,2178
520,ok,4,rent,36,35,single,no,fixed,46,110.0,0.0,0.0,1000,1642
521,ok,1,owner,60,31,married,no,parttime,45,160.0,4000.0,300.0,1200,1265
522,ok,13,parents,36,43,single,no,fixed,35,204.0,0.0,0.0,200,325
523,default,4,parents,60,28,married,no,parttime,45,135.0,0.0,0.0,1350,1471
524,ok,1,parents,48,22,single,no,freelance,45,158.0,0.0,0.0,260,1440
525,ok,8,owner,60,42,married,yes,freelance,75,290.0,10000.0,0.0,1200,2140
526,ok,14,owner,60,41,married,no,fixed,60,100.0,6000.0,0.0,450,1377
527,ok,6,owner,60,29,married,no,fixed,60,115.0,6000.0,2000.0,1250,1780
528,ok,1,owner,18,27,married,no,parttime,45,149.0,2000.0,0.0,700,818
529,ok,16,owner,60,32,married,yes,fixed,75,143.0,4000.0,0.0,650,1017
530,ok,10,parents,36,27,married,yes,fixed,60,150.0,0.0,0.0,1000,1788
531,ok,11,parents,48,37,single,no,fixed,35,199.0,10000.0,0.0,1100,1212
532,ok,40,rent,36,59,married,no,fixed,59,142.0,0.0,0.0,1000,1800
533,default,13,owner,54,52,married,no,fixed,75,80.0,4000.0,0.0,1300,1394
534,default,7,rent,36,25,married,no,fixed,69,93.0,0.0,0.0,250,400
535,ok,3,parents,36,24,separated,no,fixed,45,113.0,0.0,0.0,850,940
536,ok,13,parents,48,51,married,no,fixed,45,92.0,3000.0,500.0,1220,1433
537,ok,7,owner,36,39,married,no,freelance,75,205.0,4000.0,0.0,1300,1439
538,ok,7,owner,60,33,single,no,fixed,35,210.0,6000.0,0.0,1700,2414
539,ok,4,owner,24,31,married,no,fixed,60,256.0,3000.0,0.0,600,1571
540,ok,5,rent,36,30,married,no,freelance,101,260.0,0.0,0.0,1000,1500
541,ok,7,owner,60,24,married,no,fixed,45,106.0,2500.0,0.0,1200,1258
542,ok,10,owner,48,31,married,no,fixed,60,160.0,4500.0,0.0,450,1403
543,ok,16,owner,60,39,married,no,fixed,60,148.0,3500.0,0.0,750,1346
544,ok,2,owner,36,42,married,no,fixed,75,220.0,3500.0,0.0,1500,2195
545,ok,6,owner,36,37,married,no,freelance,75,63.0,4000.0,50.0,800,1637
546,ok,3,owner,36,38,married,no,fixed,75,106.0,8500.0,0.0,2375,2375
547,default,16,owner,60,42,married,no,fixed,75,81.0,3500.0,0.0,870,873
548,default,1,parents,60,23,single,no,fixed,35,100.0,0.0,0.0,1210,1450
549,default,0,other,60,40,married,yes,fixed,75,260.0,2500.0,0.0,1500,1607
550,ok,12,owner,24,36,married,no,fixed,60,243.0,6000.0,0.0,600,1376
551,ok,1,rent,60,27,single,no,fixed,44,88.0,0.0,0.0,1000,1092
552,ok,40,owner,24,60,married,no,freelance,75,186.0,8000.0,0.0,900,1307
553,ok,30,owner,48,45,married,no,fixed,75,105.0,10000.0,2400.0,830,1128
554,ok,5,owner,48,65,married,no,freelance,75,80.0,30000.0,2000.0,700,1698
555,ok,10,private,60,40,married,no,fixed,60,154.0,1500.0,0.0,825,1075
556,default,13,rent,60,40,separated,no,freelance,64,35.0,2500.0,0.0,1920,1920
557,ok,3,rent,48,33,married,no,fixed,66,63.0,2000.0,0.0,800,1298
558,default,0,other,36,28,married,yes,others,45,297.0,8000.0,0.0,1360,1362
559,default,1,rent,60,33,married,no,fixed,91,161.0,0.0,0.0,1700,1770
560,ok,25,owner,36,51,separated,no,freelance,35,200.0,5000.0,0.0,1700,2022
561,ok,11,private,48,31,married,no,fixed,45,140.0,4000.0,0.0,700,1225
562,ok,7,owner,12,36,married,no,fixed,90,125.0,20000.0,0.0,375,724
563,ok,4,parents,24,23,single,no,fixed,35,78.0,3000.0,0.0,500,1346
564,default,5,other,60,33,single,no,fixed,35,57.0,0.0,0.0,1000,1415
565,ok,31,rent,60,51,married,yes,fixed,135,300.0,0.0,0.0,1000,1380
566,default,0,other,60,31,married,no,freelance,60,0.0,0.0,0.0,1400,1500
567,ok,10,owner,36,32,married,no,freelance,75,202.0,2100.0,0.0,900,900
568,ok,16,owner,48,50,married,no,fixed,90,175.0,21500.0,1950.0,1100,1639
569,ok,19,owner,36,52,married,no,freelance,45,150.0,15000.0,0.0,1420,2220
570,ok,0,parents,60,34,single,no,others,45,158.0,2000.0,0.0,1020,1600
571,default,3,other,36,25,single,no,fixed,45,0.0,0.0,0.0,900,1270
572,ok,1,owner,48,28,married,no,parttime,45,123.0,4000.0,1978.0,1100,1556
573,default,1,rent,48,36,married,no,freelance,88,125.0,0.0,0.0,1500,1878
574,default,0,owner,60,27,married,no,parttime,45,113.0,3000.0,1500.0,1200,1532
575,ok,2,owner,24,26,married,yes,freelance,45,167.0,4000.0,0.0,340,900
576,default,4,rent,36,24,married,yes,fixed,75,148.0,0.0,0.0,900,1100
577,default,0,private,60,47,married,no,parttime,75,156.0,2000.0,200.0,600,1556
578,ok,13,owner,48,40,married,no,fixed,60,123.0,4000.0,0.0,900,1054
579,default,1,owner,60,42,married,no,parttime,120,143.0,5500.0,2000.0,1160,1285
580,default,17,rent,48,52,married,no,fixed,93,180.0,0.0,0.0,1200,1338
581,default,0,other,60,26,single,no,others,35,0.0,0.0,0.0,1200,1571
582,ok,5,rent,36,45,married,no,others,90,150.0,10000.0,0.0,1100,1556
583,ok,17,owner,60,47,married,no,fixed,60,92.0,4500.0,0.0,1100,1194
584,ok,8,owner,60,25,married,no,fixed,45,139.0,4000.0,1300.0,1450,1556
585,ok,0,owner,60,50,married,no,fixed,75,250.0,15500.0,0.0,1000,1989
586,ok,5,owner,6,44,married,no,fixed,75,315.0,13000.0,0.0,500,2624
587,default,8,owner,36,48,married,yes,fixed,35,121.0,3000.0,0.0,400,925
588,ok,3,owner,48,19,single,no,fixed,35,180.0,4000.0,0.0,800,1128
589,ok,18,owner,48,48,married,yes,fixed,105,129.0,3000.0,0.0,780,2220
590,ok,22,owner,60,46,married,no,fixed,90,214.0,8000.0,0.0,1120,1395
591,ok,12,owner,60,50,married,no,fixed,45,99.0,5000.0,0.0,1100,1137
592,ok,12,parents,36,30,married,no,freelance,75,110.0,0.0,0.0,800,875
593,default,13,private,60,30,married,yes,fixed,75,85.0,3500.0,0.0,1100,1417
594,ok,3,owner,18,39,married,yes,fixed,90,138.0,7000.0,0.0,500,700
595,ok,1,owner,60,27,married,no,fixed,60,93.0,4000.0,0.0,1000,1207
596,ok,29,owner,60,52,married,no,fixed,75,100.0,3000.0,0.0,1100,1268
597,ok,1,rent,48,42,married,no,freelance,76,160.0,0.0,0.0,1200,1326
598,default,3,other,36,22,married,no,fixed,45,215.0,0.0,0.0,1470,1480
599,ok,23,parents,60,43,single,no,fixed,35,90.0,3500.0,0.0,1050,1228
600,ok,20,owner,36,36,married,no,fixed,90,464.0,5000.0,0.0,2000,2168
601,ok,5,private,60,23,married,no,fixed,35,167.0,7000.0,2160.0,1650,2100
602,ok,3,rent,60,40,married,no,fixed,84,86.0,0.0,0.0,1000,1197
603,default,1,private,24,50,married,no,freelance,60,125.0,5000.0,3000.0,360,510
604,ok,15,owner,36,52,married,no,fixed,105,274.0,8000.0,0.0,300,325
605,ok,10,owner,36,38,married,no,fixed,75,135.0,5500.0,1440.0,690,1000
606,default,0,parents,48,35,married,yes,fixed,60,300.0,0.0,0.0,1400,1748
607,default,9,owner,60,34,married,yes,freelance,75,300.0,4000.0,300.0,1000,1392
608,ok,9,rent,60,34,married,no,fixed,103,128.0,0.0,0.0,500,820
609,ok,25,owner,18,49,married,no,freelance,90,90.0,4000.0,0.0,300,1275
610,default,19,owner,60,37,single,yes,fixed,35,115.0,10000.0,6000.0,1500,1758
611,ok,10,rent,60,33,married,no,fixed,56,107.0,0.0,0.0,600,1250
612,ok,10,owner,60,34,married,no,freelance,75,300.0,11000.0,0.0,1000,1560
613,ok,10,owner,48,42,married,no,freelance,105,230.0,30000.0,5000.0,1200,1570
614,ok,4,owner,24,32,married,no,fixed,45,122.0,4000.0,1.0,500,1045
615,ok,1,parents,36,19,single,no,parttime,35,43.0,0.0,0.0,425,500
616,ok,1,owner,48,45,married,no,freelance,90,250.0,4000.0,0.0,1700,1800
617,ok,19,parents,12,41,married,no,freelance,90,190.0,500.0,0.0,500,1600
618,ok,6,owner,60,25,married,no,freelance,45,100.0,3500.0,2500.0,950,1177
619,ok,2,rent,48,19,single,no,freelance,60,246.0,20500.0,0.0,1370,1371
620,default,11,rent,36,59,married,no,fixed,69,85.0,0.0,0.0,850,1100
621,ok,20,rent,36,56,married,yes,fixed,77,173.0,0.0,0.0,1100,1256
622,ok,18,rent,48,42,married,yes,freelance,75,150.0,0.0,0.0,1000,1469
623,default,0,parents,60,38,married,no,parttime,90,86.0,5000.0,0.0,1600,1682
624,ok,0,parents,60,22,single,no,parttime,45,183.0,4000.0,0.0,1150,1150
625,default,1,rent,36,44,separated,no,others,55,100.0,0.0,0.0,675,675
626,ok,1,owner,60,31,married,no,fixed,60,94.0,2500.0,0.0,900,1236
627,ok,25,owner,48,49,married,no,fixed,60,150.0,6000.0,0.0,650,1265
628,ok,15,rent,60,55,married,no,freelance,74,140.0,0.0,0.0,1000,1204
629,default,21,rent,60,55,widow,no,fixed,56,107.0,0.0,0.0,1100,1353
630,ok,10,private,36,38,married,yes,fixed,60,117.0,4030.0,0.0,950,1330
631,ok,12,owner,60,60,married,no,fixed,60,230.0,12000.0,0.0,950,1200
632,default,10,rent,60,58,divorced,no,freelance,82,470.0,0.0,0.0,1350,1488
633,ok,20,other,36,39,married,no,fixed,60,102.0,0.0,0.0,650,1695
634,ok,10,owner,60,34,married,no,fixed,75,210.0,6000.0,0.0,900,1547
635,ok,1,parents,60,21,single,no,parttime,35,42.0,0.0,0.0,1100,1112
636,ok,5,rent,60,37,single,no,fixed,48,130.0,0.0,0.0,600,1062
637,default,2,private,48,25,married,no,parttime,45,90.0,3000.0,2000.0,800,1567
638,ok,15,parents,36,39,single,no,fixed,60,120.0,0.0,0.0,900,900
639,ok,1,parents,60,22,married,no,fixed,60,117.0,0.0,0.0,1100,1280
640,ok,11,owner,30,35,married,no,fixed,75,160.0,4000.0,0.0,700,1340
641,ok,3,rent,60,50,married,no,parttime,69,90.0,0.0,0.0,1300,1490
642,default,2,other,36,49,married,yes,others,45,50.0,0.0,0.0,1600,2640
643,ok,15,owner,48,30,married,no,freelance,75,100.0,27000.0,5000.0,900,900
